raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
"METAR KPBI 201453Z 03015G21KT 10SM SCT025 SCT045 23/16 A3009 RMK AO2 SLP188 VCSH N 60000 T02280156 51009 $",KPBI,2026-03-20T14:53:00.000Z,26.6851,-80.0992,22.8,15.6,30,15,21,10+,30.09,1018.8,,,TRUE,TRUE,,,,,,SCT,2500,SCT,4500,,,,,VFR,0.09,,,,,,0.005,,,,,METAR,4
"METAR KBRD 201453Z AUTO 35006KT 7SM CLR 06/03 A2992 RMK AO2 SLP139 T00560028 51020",KBRD,2026-03-20T14:53:00.000Z,46.4021,-94.1273,5.6,2.8,350,6,,7,29.92,1013.9,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.2,,,,,,,,,,,METAR,372
"METAR KOSH 201453Z 29006KT 10SM CLR 08/03 A2976 RMK AO2 SLP084 T00780033 51016",KOSH,2026-03-20T14:53:00.000Z,43.9669,-88.5582,7.8,3.3,290,6,,10+,29.76,1008.4,,,TRUE,,,,,,,,,,,,,,,VFR,0.16,,,,,,,,,,,METAR,239
"METAR KCDS 201453Z AUTO 27009KT 10SM CLR 24/02 A3003 RMK AO2 SLP141 T02440017 53002",KCDS,2026-03-20T14:53:00.000Z,34.4275,-100.2839,24.4,1.7,270,9,,10+,30.03,1014.1,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.02,,,,,,,,,,,METAR,595
"METAR KBWG 201453Z AUTO 21013G20KT 10SM CLR 21/09 A3004 RMK AO2 SLP169 T02060089 58007",KBWG,2026-03-20T14:53:00.000Z,36.9647,-86.4238,20.6,8.9,210,13,20,10+,30.04,1016.9,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,-0.07,,,,,,,,,,,METAR,159
"METAR KONO 201453Z AUTO 00000KT 10SM CLR 04/02 A3023 RMK AO2 SLP240 T00440017 51012",KONO,2026-03-20T14:53:00.000Z,44.0142,-117.0081,4.4,1.7,0,0,,10+,30.23,1024,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.12,,,,,,,,,,,METAR,668
"METAR KMCK 201453Z AUTO 29007KT 10SM CLR 15/M04 A3006 RMK AO2 SLP166 T01501039 53017",KMCK,2026-03-20T14:53:00.000Z,40.2040,-100.5904,15,-3.9,290,7,,10+,30.06,1016.6,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.17,,,,,,,,,,,METAR,780
"METAR KRIL 201453Z AUTO 00000KT 10SM CLR 07/M04 A3041 RMK AO2 SLP264 T00721039 51006",KRIL,2026-03-20T14:53:00.000Z,39.5279,-107.7197,7.2,-3.9,0,0,,10+,30.41,1026.4,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.06,,,,,,,,,,,METAR,1683
"METAR KPDT 201453Z 13006KT 10SM CLR 08/04 A3010 RMK AO2 SLP186 T00830044 53003 $",KPDT,2026-03-20T14:53:00.000Z,45.6975,-118.8345,8.3,4.4,130,6,,10+,30.10,1018.6,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,0.03,,,,,,,,,,,METAR,453
"METAR KPRB 201453Z AUTO 00000KT 10SM CLR 11/09 A3007 RMK AO2 SLP178 T01110089 51004",KPRB,2026-03-20T14:53:00.000Z,35.6694,-120.6292,11.1,8.9,0,0,,10+,30.07,1017.8,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.04,,,,,,,,,,,METAR,249
"METAR KMSY 201453Z 22005KT 10SM FEW020 FEW250 19/11 A3023 RMK AO2 SLP241 T01890111 51013 $",KMSY,2026-03-20T14:53:00.000Z,29.9974,-90.2777,18.9,11.1,220,5,,10+,30.23,1024.1,,,TRUE,TRUE,,,,,,FEW,2000,FEW,25000,,,,,VFR,0.13,,,,,,,,,,,METAR,0
"METAR KPMP 201453Z 07012G24KT 8SM -RA FEW036 BKN048 19/17 A3008 RMK AO2 WSHFT 1408 RAE20B48 SLP187 P0002 60006 T01890172 51010",KPMP,2026-03-20T14:53:00.000Z,26.2464,-80.1110,18.9,17.2,70,12,24,8,30.08,1018.7,,,TRUE,,,,,,-RA,FEW,3600,BKN,4800,,,,,VFR,0.1,,,,,0.02,0.06,,,,,METAR,4
"METAR KALW 201453Z 13005KT 10SM CLR 13/05 A3008 RMK AO2 SLP183 T01330050 53003",KALW,2026-03-20T14:53:00.000Z,46.0946,-118.2857,13.3,5,130,5,,10+,30.08,1018.3,,,TRUE,,,,,,,,,,,,,,,VFR,0.03,,,,,,,,,,,METAR,355
"METAR KPDK 201453Z 21004KT 7SM CLR 18/06 A3021 RMK AO2 SLP227 T01830061 50002",KPDK,2026-03-20T14:53:00.000Z,33.8783,-84.2980,18.3,6.1,210,4,,7,30.21,1022.7,,,TRUE,,,,,,,,,,,,,,,VFR,0.02,,,,,,,,,,,METAR,299
"METAR KABR 201453Z AUTO 05003KT 10SM CLR 07/04 A2994 RMK AO2 SLP144 6//// T00720044 51003 PNO $",KABR,2026-03-20T14:53:00.000Z,45.4436,-98.4138,7.2,4.4,50,3,,10+,29.94,1014.4,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,0.03,,,,,,,,,,,METAR,397
"METAR KVLD 201453Z 16003KT 10SM CLR 17/04 A3025 RMK AO2 SLP251 T01720039 50008",KVLD,2026-03-20T14:53:00.000Z,30.7763,-83.2739,17.2,3.9,160,3,,10+,30.25,1025.1,,,TRUE,,,,,,,,,,,,,,,VFR,0.08,,,,,,,,,,,METAR,59
"METAR KNEW 201453Z 00000KT 10SM CLR 18/11 A3024 RMK AO1 SLP234 T01830106 50012",KNEW,2026-03-20T14:53:00.000Z,30.0494,-90.0290,18.3,10.6,0,0,,10+,30.24,1023.4,,,TRUE,,,,,,,,,,,,,,,VFR,0.12,,,,,,,,,,,METAR,1
"METAR KMCI 201453Z 24008KT 10SM FEW050 BKN250 20/07 A2993 RMK AO2 SLP128 FU FEW050 T02000067 51007",KMCI,2026-03-20T14:53:00.000Z,39.2975,-94.7309,20,6.7,240,8,,10+,29.93,1012.8,,,TRUE,,,,,,,FEW,5000,BKN,25000,,,,,VFR,0.07,,,,,,,,,,,METAR,308
"METAR KCLL 201453Z 21009KT 10SM FEW011 18/16 A3014 RMK AO2 SLP204 T01830156 52008",KCLL,2026-03-20T14:53:00.000Z,30.5912,-96.3631,18.3,15.6,210,9,,10+,30.14,1020.4,,,TRUE,,,,,,,FEW,1100,,,,,,,VFR,0.08,,,,,,,,,,,METAR,96
"METAR KMGM 201453Z 00000KT 9SM CLR 16/07 A3023 RMK AO2 SLP236 T01560067 51005",KMGM,2026-03-20T14:53:00.000Z,32.2997,-86.4074,15.6,6.7,0,0,,9,30.23,1023.6,,,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,64
"METAR KPAH 201453Z 24008KT 10SM CLR 19/11 A3000 RMK AO2 SLP156 T01890106 53005",KPAH,2026-03-20T14:53:00.000Z,37.0652,-88.7793,18.9,10.6,240,8,,10+,30.00,1015.6,,,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,125
"METAR PAAQ 201453Z AUTO 34007KT 10SM CLR M12/M22 A2970 RMK AO2 SLP065 T11221217 51012 TSNO $",PAAQ,2026-03-20T14:53:00.000Z,61.5951,-149.0917,-12.2,-21.7,340,7,,10+,29.70,1006.5,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,,VFR,0.12,,,,,,,,,,,METAR,68
"METAR KVEL 201453Z AUTO 00000KT 10SM CLR 11/M06 A3036 RMK AO2 SLP247 T01111061 51009",KVEL,2026-03-20T14:53:00.000Z,40.4429,-109.5128,11.1,-6.1,0,0,,10+,30.36,1024.7,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.09,,,,,,,,,,,METAR,1604
"METAR KMSN 201453Z 30005KT 10SM FEW180 BKN250 13/06 A2978 RMK AO2 SLP087 T01280056 53014",KMSN,2026-03-20T14:53:00.000Z,43.1407,-89.3452,12.8,5.6,300,5,,10+,29.78,1008.7,,,TRUE,,,,,,,FEW,18000,BKN,25000,,,,,VFR,0.14,,,,,,,,,,,METAR,262
"METAR KATY 201453Z AUTO 00000KT 10SM CLR 09/04 A2994 RMK AO2 SLP143 T00890044 51008",KATY,2026-03-20T14:53:00.000Z,44.9045,-97.1496,8.9,4.4,0,0,,10+,29.94,1014.3,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.08,,,,,,,,,,,METAR,531
"METAR KODX 201453Z AUTO 32007KT 10SM CLR 14/01 A2999 RMK AO2 SLP156 T01440011 51015",KODX,2026-03-20T14:53:00.000Z,41.6234,-98.9489,14.4,1.1,320,7,,10+,29.99,1015.6,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.15,,,,,,,,,,,METAR,628
"METAR KOTM 201453Z AUTO 29014G21KT 10SM CLR 20/05 A2987 RMK AO2 SLP113 T02000050 53006",KOTM,2026-03-20T14:53:00.000Z,41.1008,-92.4445,20,5,290,14,21,10+,29.87,1011.3,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.06,,,,,,,,,,,METAR,254
"METAR KRIW 201453Z AUTO 31010KT 10SM CLR 14/M08 A3024 RMK AO2 SLP190 T01391078 53005",KRIW,2026-03-20T14:53:00.000Z,43.0622,-108.4471,13.9,-7.8,310,10,,10+,30.24,1019,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,1662
"METAR KNSI 201453Z 27003KT 10SM CLR 17/12 A2997 RMK AO2 SLP142 T01720122 53005 $",KNSI,2026-03-20T14:53:00.000Z,33.2338,-119.4559,17.2,12.2,270,3,,10+,29.97,1014.2,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,161
"METAR KRQE 201453Z AUTO 17003KT 10SM CLR 05/M13 A3041 RMK AO2 SLP244 T00501128 51005 $",KRQE,2026-03-20T14:53:00.000Z,35.6571,-109.0603,5,-12.8,170,3,,10+,30.41,1024.4,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,2056
"METAR KBGR 201453Z 29006KT 10SM FEW055 SCT250 05/M07 A3003 RMK AO2 SLP170 T00501067 58017",KBGR,2026-03-20T14:53:00.000Z,44.7979,-68.8195,5,-6.7,290,6,,10+,30.03,1017,,,TRUE,,,,,,,FEW,5500,SCT,25000,,,,,VFR,-0.17,,,,,,,,,,,METAR,45
"METAR KWVI 201453Z AUTO 33004KT 10SM CLR 14/08 A2999 RMK AO2 SLP155 T01440078 50001",KWVI,2026-03-20T14:53:00.000Z,36.9394,-121.7900,14.4,7.8,330,4,,10+,29.99,1015.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.01,,,,,,,,,,,METAR,47
"METAR KSTC 201453Z 30005KT 10SM OVC008 07/04 A2992 RMK AO2 SLP146 T00670044 51028",KSTC,2026-03-20T14:53:00.000Z,45.5442,-94.0516,6.7,4.4,300,5,,10+,29.92,1014.6,,,TRUE,,,,,,,OVC,800,,,,,,,IFR,0.28,,,,,,,,,,,METAR,302
"METAR KTLH 201453Z 00000KT 6SM HZ CLR 16/04 A3025 RMK AO2 SLP242 T01610044 51011 $",KTLH,2026-03-20T14:53:00.000Z,30.3935,-84.3513,16.1,4.4,0,0,,6,30.25,1024.2,,,TRUE,TRUE,,,,,HZ,,,,,,,,,VFR,0.11,,,,,,,,,,,METAR,17
"METAR KVIH 201453Z AUTO 24007KT 10SM CLR 20/09 A2998 RMK AO2 SLP145 T02000089 53004",KVIH,2026-03-20T14:53:00.000Z,38.1318,-91.7647,20,8.9,240,7,,10+,29.98,1014.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.04,,,,,,,,,,,METAR,342
"METAR PANC 201453Z 35006KT 10SM FEW130 M14/M19 A2973 RMK AO2 SLP073 T11391189 51017",PANC,2026-03-20T14:53:00.000Z,61.1691,-150.0277,-13.9,-18.9,350,6,,10+,29.73,1007.3,,,TRUE,,,,,,,FEW,13000,,,,,,,VFR,0.17,,,,,,,,,,,METAR,39
"METAR KTUP 201453Z 22005KT 10SM CLR 18/12 A3015 RMK AO2 SLP207 T01830117 51004 $",KTUP,2026-03-20T14:53:00.000Z,34.2622,-88.7713,18.3,11.7,220,5,,10+,30.15,1020.7,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,0.04,,,,,,,,,,,METAR,107
"METAR KPKD 201453Z AUTO 00000KT 10SM CLR 05/02 A2990 RMK AO2 SLP137 T00500017 50016",KPKD,2026-03-20T14:53:00.000Z,46.8971,-95.0695,5,1.7,0,0,,10+,29.90,1013.7,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.16,,,,,,,,,,,METAR,439
"METAR KDAB 201453Z 01012G21KT 10SM CLR 21/11 A3018 RMK AO2 SLP218 T02060111 53009 $",KDAB,2026-03-20T14:53:00.000Z,29.1735,-81.0719,20.6,11.1,10,12,21,10+,30.18,1021.8,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,0.09,,,,,,,,,,,METAR,8
"METAR KLOZ 201453Z AUTO 10SM CLR 17/06 A3009 RMK AO2 SLP187 T01670056 58007 $",KLOZ,2026-03-20T14:53:00.000Z,37.0896,-84.0688,16.7,5.6,,,,10+,30.09,1018.7,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,-0.07,,,,,,,,,,,METAR,361
"METAR KCEW 201453Z AUTO VRB03KT 10SM CLR 18/08 A3026 RMK AO2 SLP246 T01780083 50009",KCEW,2026-03-20T14:53:00.000Z,30.7771,-86.5194,17.8,8.3,0,3,,10+,30.26,1024.6,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.09,,,,,,,,,,,METAR,47
"METAR KYKM 201453Z 18011KT 10SM CLR 16/05 A2999 RMK AO2 SLP150 T01560050 58011",KYKM,2026-03-20T14:53:00.000Z,46.5640,-120.5349,15.6,5,180,11,,10+,29.99,1015,,,TRUE,,,,,,,,,,,,,,,VFR,-0.11,,,,,,,,,,,METAR,319
"METAR KBVO 201453Z AUTO 14004KT 10SM CLR 18/10 A2999 RMK AO2 SLP149 T01830100 53005",KBVO,2026-03-20T14:53:00.000Z,36.7664,-96.0130,18.3,10,140,4,,10+,29.99,1014.9,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,210
"METAR KBNA 201453Z 21011G21KT 10SM SCT250 20/08 A3009 RMK AO2 SLP186 T02000078 58004 $",KBNA,2026-03-20T14:53:00.000Z,36.1105,-86.6881,20,7.8,210,11,21,10+,30.09,1018.6,,,TRUE,TRUE,,,,,,SCT,25000,,,,,,,VFR,-0.04,,,,,,,,,,,METAR,168
"METAR KLOU 201453Z 21011KT 10SM CLR 19/09 A2997 RMK AO2 SLP145 T01890089 58010",KLOU,2026-03-20T14:53:00.000Z,38.2302,-85.6629,18.9,8.9,210,11,,10+,29.97,1014.5,,,TRUE,,,,,,,,,,,,,,,VFR,-0.1,,,,,,,,,,,METAR,165
"METAR PABE 201453Z AUTO 33015KT 10SM CLR M29/M33 A3019 RMK AO2 SLP227 T12891328 51005 TSNO",PABE,2026-03-20T14:53:00.000Z,60.7850,-161.8293,-28.9,-32.8,330,15,,10+,30.19,1022.7,,TRUE,TRUE,,,TRUE,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,28
"METAR KAUG 201453Z AUTO VRB03KT 10SM CLR 05/M06 A3003 RMK AO2 SLP172 T00501061 58016 PWINO $",KAUG,2026-03-20T14:53:00.000Z,44.3161,-69.7970,5,-6.1,0,3,,10+,30.03,1017.2,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,VFR,-0.16,,,,,,,,,,,METAR,107
"METAR KPKB 201453Z 21013G20KT 10SM CLR 17/03 A2996 RMK AO2 SLP145 T01670028 58019",KPKB,2026-03-20T14:53:00.000Z,39.3395,-81.4438,16.7,2.8,210,13,20,10+,29.96,1014.5,,,TRUE,,,,,,,,,,,,,,,VFR,-0.19,,,,,,,,,,,METAR,245
"METAR PADQ 201453Z 31010G21KT 4SM -SN OVC022 M12/M16 A2964 RMK AO2 SNB08 SLP039 P0000 60000 T11221161 55007 $",PADQ,2026-03-20T14:53:00.000Z,57.7507,-152.4881,-12.2,-16.1,310,10,21,4,29.64,1003.9,,,TRUE,TRUE,,,,,-SN,OVC,2200,,,,,,,MVFR,-0.07,,,,,0.005,0.005,,,,,METAR,5
"METAR KDET 201453Z 20010KT 9SM OVC075 10/06 A2972 RMK AO2 RAE50 PRESFR SLP068 P0000 60000 T01000056 58017",KDET,2026-03-20T14:53:00.000Z,42.4072,-83.0090,10,5.6,200,10,,9,29.72,1006.8,,,TRUE,,,,,,,OVC,7500,,,,,,,VFR,-0.17,,,,,0.005,0.005,,,,,METAR,190
"METAR KAPF 201453Z 02010G18KT 10SM CLR 22/13 A3010 RMK AO2 SLP191 T02170128 50005",KAPF,2026-03-20T14:53:00.000Z,26.1550,-81.7751,21.7,12.8,20,10,18,10+,30.10,1019.1,,,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,2
"METAR KBDE 201453Z AUTO 32007KT 1/2SM FG OVC002 01/01 A2992 RMK AO2 SLP144 T00060006 51008",KBDE,2026-03-20T14:53:00.000Z,48.7261,-94.6122,0.6,0.6,320,7,,0.5,29.92,1014.4,,TRUE,TRUE,,,,,,FG,OVC,200,,,,,,,LIFR,0.08,,,,,,,,,,,METAR,330
"METAR PAJN 201453Z 10006KT 10SM FEW015 SCT040 BKN060 M03/M05 A2989 RMK AO2 SLP123 T10331050 55004 $",PAJN,2026-03-20T14:53:00.000Z,58.3540,-134.5561,-3.3,-5,100,6,,10+,29.89,1012.3,,,TRUE,TRUE,,,,,,FEW,1500,SCT,4000,BKN,6000,,,VFR,-0.04,,,,,,,,,,,METAR,6
"METAR KOVS 201453Z AUTO VRB04KT 10SM CLR 13/06 A2982 RMK AO2 SLP102 T01330056 51015",KOVS,2026-03-20T14:53:00.000Z,43.1561,-90.6775,13.3,5.6,0,4,,10+,29.82,1010.2,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.15,,,,,,,,,,,METAR,205
"METAR PAMC 201453Z AUTO 02004KT 10SM CLR M23/M28 A2999 RMK AO2 SLP170 T12331278 51008 TSNO",PAMC,2026-03-20T14:53:00.000Z,62.9570,-155.6100,-23.3,-27.8,20,4,,10+,29.99,1017,,TRUE,TRUE,,,TRUE,,,,,,,,,,,,VFR,0.08,,,,,,,,,,,METAR,101
"METAR PAOM 201453Z AUTO 02003KT 10SM CLR M31/M35 A3039 RMK AO2 SLP291 T13111350 51001 TSNO $",PAOM,2026-03-20T14:53:00.000Z,64.5111,-165.4401,-31.1,-35,20,3,,10+,30.39,1029.1,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,,VFR,0.01,,,,,,,,,,,METAR,6
"METAR PAOR 201453Z 00000KT 10SM SCT070 M31/M34 A2983 RMK AO2 SLP184 T13111339 51019 $",PAOR,2026-03-20T14:53:00.000Z,62.9620,-141.9380,-31.1,-33.9,0,0,,10+,29.83,1018.4,,,TRUE,TRUE,,,,,,SCT,7000,,,,,,,VFR,0.19,,,,,,,,,,,METAR,524
"METAR PAOT 201453Z AUTO 31003KT 10SM CLR M28/M33 A3039 RMK AO2 SLP289 T12831328 53009 TSNO",PAOT,2026-03-20T14:53:00.000Z,66.8860,-162.6070,-28.3,-32.8,310,3,,10+,30.39,1028.9,,TRUE,TRUE,,,TRUE,,,,,,,,,,,,VFR,0.09,,,,,,,,,,,METAR,3
"METAR PAQT 201453Z AUTO 23013KT 7SM CLR M36/ A3059 RMK AO2 SLP360 T1361 53005 TSNO $",PAQT,2026-03-20T14:53:00.000Z,70.2130,-150.9940,-36.1,,230,13,,7,30.59,1036,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,11
"METAR PASN 201453Z AUTO 10SM OVC023 M18/M22 A3056 RMK AO2 PK WND 01029/1448 SLP349 6//// T11831222 50000 FZRANO TSNO PNO $",PASN,2026-03-20T14:53:00.000Z,57.1550,-170.2230,-18.3,-22.2,,,,10+,30.56,1034.9,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,OVC,2300,,,,,,,MVFR,,,,,,,,,,,,METAR,8
"METAR KLLQ 201453Z AUTO 22008KT 10SM CLR 19/13 A3012 RMK AO2 SLP196 T01940133 51007",KLLQ,2026-03-20T14:53:00.000Z,33.6360,-91.7555,19.4,13.3,220,8,,10+,30.12,1019.6,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,0.07,,,,,,,,,,,METAR,86
"METAR KBKL 201453Z 20015G26KT 10SM OVC095 15/04 A2978 RMK AO2 PK WND 20037/1415 SLP086 T01500039 56017 $",KBKL,2026-03-20T14:53:00.000Z,41.5173,-81.6832,15,3.9,200,15,26,10+,29.78,1008.6,,,TRUE,TRUE,,,,,,OVC,9500,,,,,,,VFR,-0.17,,,,,,,,,,,METAR,177
"METAR KHUL 201453Z AUTO 24008KT 200V270 10SM SCT036 03/M06 A2997 RMK AO2 SLP155 T00281061 56011",KHUL,2026-03-20T14:53:00.000Z,46.1185,-67.7929,2.8,-6.1,240,8,,10+,29.97,1015.5,,TRUE,TRUE,,,,,,,SCT,3600,,,,,,,VFR,-0.11,,,,,,,,,,,METAR,148
"METAR KTMB 201453Z 04011G18KT CLR 23/16 A3008 RMK AO2 SLP184 T02280156 51010",KTMB,2026-03-20T14:53:00.000Z,25.6423,-80.4347,22.8,15.6,40,11,18,,30.08,1018.4,,,TRUE,,,,,,,,,,,,,,,null,0.1,,,,,,,,,,,METAR,2
"METAR KHGR 201453Z 19009G17KT 10SM CLR 14/03 A3000 RMK AO2 SLP170 T01390028 58023 $",KHGR,2026-03-20T14:53:00.000Z,39.7062,-77.7304,13.9,2.8,190,9,17,10+,30.00,1017,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,-0.23,,,,,,,,,,,METAR,206
"METAR KLGB 201453Z 00000KT 10SM CLR 18/16 A2996 RMK AO2 SLP145 T01780161 53005",KLGB,2026-03-20T14:53:00.000Z,33.8118,-118.1472,17.8,16.1,0,0,,10+,29.96,1014.5,,,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,10
"METAR KGFL 201453Z AUTO 19006KT 10SM OVC037 04/M03 A2998 RMK AO2 SLP160 T00391028 58030",KGFL,2026-03-20T14:53:00.000Z,43.3385,-73.6102,3.9,-2.8,190,6,,10+,29.98,1016,,TRUE,TRUE,,,,,,,OVC,3700,,,,,,,VFR,-0.3,,,,,,,,,,,METAR,99
"METAR PANN 201453Z AUTO 00000KT 10SM OVC100 M27/M31 A2999 RMK AO2 SLP171 T12671306 51010 TSNO $",PANN,2026-03-20T14:53:00.000Z,64.5470,-149.0870,-26.7,-30.6,0,0,,10+,29.99,1017.1,,TRUE,TRUE,TRUE,,TRUE,,,,OVC,10000,,,,,,,VFR,0.1,,,,,,,,,,,METAR,110
"METAR KLAW 201453Z 08004KT 10SM CLR 17/09 A2999 RMK AO2 SLP149 T01720094 53006",KLAW,2026-03-20T14:53:00.000Z,34.5577,-98.4172,17.2,9.4,80,4,,10+,29.99,1014.9,,,TRUE,,,,,,,,,,,,,,,VFR,0.06,,,,,,,,,,,METAR,328
"METAR KCMI 201453Z 23010KT 10SM CLR 16/09 A2989 RMK AO2 SLP120 T01610089 58001",KCMI,2026-03-20T14:53:00.000Z,40.0324,-88.2755,16.1,8.9,230,10,,10+,29.89,1012,,,TRUE,,,,,,,,,,,,,,,VFR,-0.01,,,,,,,,,,,METAR,227
"METAR KJKL 201453Z AUTO VRB06KT 10SM CLR 15/04 A3007 RMK AO2 SLP175 T01500039 58007",KJKL,2026-03-20T14:53:00.000Z,37.5913,-83.3137,15,3.9,0,6,,10+,30.07,1017.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,-0.07,,,,,,,,,,,METAR,414
"METAR KSPG 201453Z 04009KT 10SM CLR 19/10 A3015 RMK AO2 SLP209 T01940100 53004",KSPG,2026-03-20T14:53:00.000Z,27.7685,-82.6257,19.4,10,40,9,,10+,30.15,1020.9,,,TRUE,,,,,,,,,,,,,,,VFR,0.04,,,,,,,,,,,METAR,1
"METAR KPHD 201453Z AUTO 22006KT 10SM CLR 15/04 A2989 RMK AO2 SLP124 T01500039 58019",KPHD,2026-03-20T14:53:00.000Z,40.4703,-81.4218,15,3.9,220,6,,10+,29.89,1012.4,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,-0.19,,,,,,,,,,,METAR,272
"METAR KTOP 201453Z 00000KT 10SM CLR 17/06 A2994 RMK AO2 SLP134 T01720061 51005",KTOP,2026-03-20T14:53:00.000Z,39.0725,-95.6260,17.2,6.1,0,0,,10+,29.94,1013.4,,,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,268
"METAR PABI 201453Z 12004KT 1 3/4SM -SN BR SCT023 OVC030 M23/M26 A2990 RMK AO2 SNB01 SLP184 P0000 60000 T12281256 51012 $",PABI,2026-03-20T14:53:00.000Z,63.9931,-145.7214,-22.8,-25.6,120,4,,1.75,29.90,1018.4,,,TRUE,TRUE,,,,,-SN BR,SCT,2300,OVC,3000,,,,,IFR,0.12,,,,,0.005,0.005,,,,,METAR,388
"METAR KSNA 201453Z 00000KT 10SM CLR 19/14 A2997 RMK AO2 SLP146 T01890144 53005",KSNA,2026-03-20T14:53:00.000Z,33.6798,-117.8675,18.9,14.4,0,0,,10+,29.97,1014.6,,,TRUE,,,,,,,,,,,,,,,VFR,0.05,,,,,,,,,,,METAR,14
"METAR KSPB 201453Z AUTO 00000KT 10SM BKN041 OVC050 11/10 A3010 RMK AO2 SLP194 T01060100 53003",KSPB,2026-03-20T14:53:00.000Z,45.7691,-122.8637,10.6,10,0,0,,10+,30.10,1019.4,,TRUE,TRUE,,,,,,,BKN,4100,OVC,5000,,,,,VFR,0.03,,,,,,,,,,,METAR,15
"METAR KDTO 201453Z 18010KT 10SM CLR 20/11 A3004 RMK AO2 SLP166 T02000111 53004",KDTO,2026-03-20T14:53:00.000Z,33.2088,-97.1992,20,11.1,180,10,,10+,30.04,1016.6,,,TRUE,,,,,,,,,,,,,,,VFR,0.04,,,,,,,,,,,METAR,199
"METAR KBAF 201453Z 22004KT 10SM CLR 07/M02 A3005 RMK AO2 SLP182 T00671022 58020 $",KBAF,2026-03-20T14:53:00.000Z,42.1600,-72.7124,6.7,-2.2,220,4,,10+,30.05,1018.2,,,TRUE,TRUE,,,,,,,,,,,,,,VFR,-0.2,,,,,,,,,,,METAR,80
"METAR KLHQ 201453Z AUTO 22012G19KT 10SM FEW110 16/04 A2990 RMK AO2 SLP127 T01560044 58022",KLHQ,2026-03-20T14:53:00.000Z,39.7572,-82.6633,15.6,4.4,220,12,19,10+,29.90,1012.7,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,-0.22,,,,,,,,,,,METAR,259
